bedroom,bathrooms,furnishing,avalable_for,floor_number,facing,floor_type,parking,aggDur,noticeDur,powerbackup,prUnfurnishedertyage,no_room,pooja_room,study_room,servant_room,store_room,deposit_amt,rent,area,loc,fur_cat,loc_cat,gc_ct,p_age
2,2,Unfurnished,Family Only,2,East,Not provided,1,24,3,0,5 to 10 Year Old,1,0,0,0,0,0,10000.0,478.0, Ambegaon Budruk,2,21,0,3
1,1,Unfurnished,Family Only,2,East,Vitrified,1,24,1,2,5 to 10 Year Old,0,0,0,0,0,40000,13000.0,478.0, Ambegaon Budruk,2,21,1,3
3,3,Furnished,Family Only,9,North,Vitrified,2,11,1,2,0 to 1 Year Old,1,0,0,0,0,3,30000.0,654.0, Kharadi,0,378,1,0
2,2,Semifurnished,Family Only,1,East,Marble,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,0,15000.0,535.52, Kharadi,1,378,1,1
2,2,Semifurnished,Family Only,6,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,1,50000,20500.0,995.0, Tulaja Bhawani Nagar,1,891,1,1
2,2,Unfurnished,Family Only,1,East,Ceramic,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,50000,16000.0,820.0, Tulaja Bhawani Nagar,2,891,1,1
2,2,Unfurnished,Family Only,4,South-West,Wood,1,0,0,1,0 to 1 Year Old,0,0,0,0,0,80000,25000.0,1065.0, B.T Kawade Road,2,54,1,0
1,1,Unfurnished,All,4,North-East,Vitrified,1,0,0,2,1 to 5 Year Old,0,1,1,1,0,14000,8000.0,590.0, B.T Kawade Road,2,54,1,1
2,2,Furnished,All,7,East,Vitrified,1,11,0,2,5 to 10 Year Old,0,0,0,0,0,50000,20200.0,900.0, Akurdi,0,12,1,3
3,2,Semifurnished,Family Only,3,West,Ceramic,1,0,0,1,5 to 10 Year Old,1,0,0,0,0,0,17000.0,772.0, Akurdi,1,12,1,3
2,2,Semifurnished,Family Only,5,No Direction,Vitrified,1,12,1,2,1 to 5 Year Old,1,0,0,0,0,100000,15500.0,599.0, Hinjewadi Phase 2,1,278,1,1
1,1,Semifurnished,Family Only,5,No Direction,Marble,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,30000,13500.0,650.0, Hinjewadi Phase 2,1,278,1,3
1,1,Unfurnished,All,4,South,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,20000,9000.0,489.0, Hadapsar,2,257,1,0
1,1,Unfurnished,Family Only,6,South-East,Granite,1,24,1,2,10+ Year Old,1,0,0,0,0,45000,14000.0,500.0, Hadapsar,2,257,1,2
1,1,Unfurnished,Family Only,5,East,Not provided,1,12,1,2,1 to 5 Year Old,1,0,0,0,0,25000,12000.0,420.0, Wakad,2,964,1,1
2,2,Unfurnished,Family Only,1,East,Vitrified,1,36,1,0,5 to 10 Year Old,1,0,0,0,0,75000,20000.0,1500.0, Wakad,2,964,1,3
2,2,Furnished,All,4,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,70000,25000.0,283.0, Pandurang Colony,0,603,0,2
2,2,Unfurnished,Family Only,6,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,30000,12000.0,283.0, Pandurang Colony,2,603,0,1
2,2,Unfurnished,Family Only,2,North-East,Mosaic,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,50000,15000.0,850.0, Undri,2,898,0,0
2,2,Semifurnished,"Family , Bachelors (Women Only)",3,West,Marble,1,24,1,2,5 to 10 Year Old,1,0,0,0,0,3,13500.0,900.0, Undri,1,898,0,3
1,1,Semifurnished,"Family , Bachelors (Men Only)",5,East,Vitrified,1,11,2,1,0 to 1 Year Old,0,0,1,0,0,25000,9000.0,580.0, Moshi,1,516,1,0
1,1,Unfurnished,All,7,West,Not provided,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,25000,9500.0,550.0, Moshi,2,516,1,1
1,1,Furnished,Family Only,1,South,Mosaic,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,25000,9000.0,457.0, Sasane Nagar,0,763,1,3
4,4,Unfurnished,All,0,East,Vitrified,1,11,1,2,5 to 10 Year Old,0,0,0,0,1,2,45000.0,2700.0, Sasane Nagar,2,763,1,3
1,1,Semifurnished,All,1,North,Ceramic,0,11,1,0,10+ Year Old,1,0,0,0,0,50000,18000.0,832.0, Kalyani Nagar,1,332,0,2
2,2,Semifurnished,Family Only,1,No Direction,Not provided,1,12,1,2,1 to 5 Year Old,1,0,0,0,0,50000,18000.0,832.0, Kalyani Nagar,1,332,1,1
3,2,Semifurnished,All,2,No Direction,Not provided,2,12,1,0,10+ Year Old,1,0,0,0,0,40000,18000.0,1000.0, Pimpri,1,639,0,2
2,2,Semifurnished,Family Only,2,East,Ceramic,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,40000,19000.0,800.0, Pimpri,1,639,1,1
3,3,Semifurnished,All,6,No Direction,Marble,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,0,28000.0,578.0, Wakad,1,964,1,3
1,1,Semifurnished,All,1,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,15000.0,578.0, Wakad,1,964,0,3
2,2,Furnished,Family Only,5,West,Vitrified,1,24,1,2,5 to 10 Year Old,0,1,0,0,0,75000,20500.0,301.0, Anand Nagar,0,26,1,3
1,2,Unfurnished,Family Only,0,North-East,Spartex,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,12000,6500.0,301.0, Anand Nagar,2,26,1,1
2,2,Semifurnished,Family Only,2,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,6000.0,317.0, Katraj,1,360,0,1
1,1,Unfurnished,Family Only,6,No Direction,Not provided,0,12,1,0,10+ Year Old,1,0,0,0,0,0,14000.0,317.0, Katraj,2,360,1,2
1,1,Unfurnished,All,4,North,Ceramic,3,0,0,0,10+ Year Old,1,0,0,0,0,25000,12000.0,500.0, Yashoda Colony,2,982,1,2
1,1,Unfurnished,Family Only,4,East,Ceramic,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,15000,5500.0,350.0, Yashoda Colony,2,982,1,1
1,2,Unfurnished,Family Only,2,North-East,Vitrified,2,11,1,0,1 to 5 Year Old,0,0,0,0,0,25000,9500.0,480.0, Sangam Nagar,2,751,1,1
2,2,Semifurnished,Family Only,2,No Direction,Not provided,1,0,0,1,1 to 5 Year Old,1,0,0,0,0,35000,16500.0,650.0, Sangam Nagar,1,751,1,1
2,2,Semifurnished,Family Only,5,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,50000,16000.0,578.0, Wakad,1,964,0,3
1,1,Unfurnished,All,5,East,Marble,0,9,1,0,10+ Year Old,1,0,0,0,0,25000,12000.0,578.0, Wakad,2,964,0,2
2,2,Furnished,Family Only,1,North-West,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,3,17000.0,373.0, Warje,0,975,1,2
3,2,Semifurnished,Family Only,1,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,135000,21000.0,373.0, Warje,1,975,0,2
2,2,Unfurnished,All,2,East,Not provided,1,11,0,0,1 to 5 Year Old,0,0,1,0,0,30000,17000.0,1250.0, Ravet,2,702,1,1
2,2,Furnished,All,5,West,Vitrified,2,0,1,2,5 to 10 Year Old,0,1,1,0,0,42,17000.0,475.0, Ravet,0,702,1,3
2,2,Unfurnished,All,7,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,0,25000,11100.0,840.0, Wagholi,2,963,0,1
1,1,Unfurnished,All,1,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,9000.0,548.0, Wagholi,2,963,0,3
1,1,Furnished,All,4,North,Not provided,1,12,1,0,5 to 10 Year Old,1,0,0,0,0,40000,16500.0,500.0, Vishrantwadi,0,944,0,3
1,2,Furnished,All,1,West,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,3,22000.0,718.0, Vishrantwadi,0,944,0,1
3,3,Semifurnished,Family Only,9,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,1,0,0,3,52000.0,1600.0, Kharadi,1,378,1,1
3,3,Unfurnished,All,1,East,Ceramic,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,60000,24000.0,1340.0, Kharadi,2,378,1,3
1,1,Unfurnished,Family Only,0,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,15000,6500.0,600.0, Khandve Nagar,2,376,0,3
2,2,Unfurnished,All,3,East,Not provided,1,11,2,1,5 to 10 Year Old,1,0,0,0,0,45000,15500.0,950.0, Khandve Nagar,2,376,0,3
1,1,Unfurnished,All,6,West,Vitrified,1,11,1,1,10+ Year Old,0,0,1,0,0,3,15000.0,480.0, Eon Free Zone ,2,207,1,2
1,1,Semifurnished,All,2,North,Vitrified,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,15000,8500.0,510.0, Eon Free Zone ,1,207,0,0
3,3,Unfurnished,All,7,East,Not provided,1,0,0,1,5 to 10 Year Old,1,0,0,0,0,0,36000.0,240.0, Adarsh Nagar,2,8,1,3
2,2,Furnished,All,3,No Direction,Not provided,1,0,1,0,5 to 10 Year Old,0,1,0,0,1,25000,15000.0,1095.0, Adarsh Nagar,0,8,1,3
1,1,Unfurnished,Family Only,1,No Direction,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,15000,8500.0,323.0, Yewalewadi,2,987,0,1
2,2,Semifurnished,Family Only,6,East,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,50000,15500.0,323.0, Yewalewadi,1,987,1,1
2,2,Semifurnished,All,5,West,Vitrified,1,11,1,2,5 to 10 Year Old,1,0,0,0,0,49999,17999.0,820.0, Baner,1,71,1,3
1,2,Semifurnished,All,1,No Direction,Not provided,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,20000,5000.0,399.0, Baner,1,71,0,1
1,1,Furnished,"Family , Bachelors (Men Only)",2,East,Others,0,11,1,0,10+ Year Old,1,0,0,0,0,0,12000.0,550.0, Kanifnath Colony,0,339,1,2
2,2,Unfurnished,All,3,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,3,8000.0,232.0, Kanifnath Colony,2,339,0,3
2,2,Semifurnished,All,1,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,40000,18000.0,565.0, Pashan,1,611,0,3
1,1,Unfurnished,"Family , Bachelors (Women Only)",1,West,Vitrified,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,6500.0,453.59, Pashan,2,611,1,1
1,1,Furnished,All,4,North,Vitrified,1,36,1,0,10+ Year Old,1,0,0,0,0,50000,15000.0,500.0, Shukravar Peth,0,826,0,2
1,1,Unfurnished,Family Only,3,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,30000,12000.0,400.0, Shukravar Peth,2,826,1,1
1,1,Semifurnished,All,0,West,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,25000,8000.0,317.0, Katraj,1,360,0,0
1,1,Semifurnished,Family Only,4,East,Vitrified,1,12,1,0,1 to 5 Year Old,0,0,0,0,0,15000,7000.0,620.0, Katraj,1,360,0,1
2,2,Semifurnished,Family Only,9,East,Concrete,1,0,2,0,Under Construction,1,0,0,0,0,0,11600.0,900.0, Wagholi,1,963,0,5
2,2,Semifurnished,Family Only,3,North,Vitrified,1,0,0,2,1 to 5 Year Old,0,0,0,0,0,2,10000.0,756.0, Wagholi,1,963,1,1
1,1,Semifurnished,All,0,North-West,Not provided,0,24,1,0,10+ Year Old,0,1,1,0,0,2,7000.0,322.0, Pune,1,663,0,2
1,1,Unfurnished,Family Only,1,East,Spartex,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,15000,7000.0,322.0, Pune,2,663,1,3
1,1,Semifurnished,All,2,No Direction,Not provided,1,12,1,0,5 to 10 Year Old,1,0,0,0,0,2,13500.0,441.0, Shankar Kalat Nagar,1,791,0,3
2,2,Semifurnished,"Family , Bachelors (Women Only)",2,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,50000,16000.0,850.0, Shankar Kalat Nagar,1,791,0,3
1,1,Unfurnished,Family Only,2,East,Marble,1,11,0,0,10+ Year Old,1,0,0,0,0,0,10000.0,500.0, Akurdi,2,12,0,2
2,2,Semifurnished,All,3,No Direction,Vitrified,0,11,0,1,1 to 5 Year Old,1,0,0,0,0,14000,6000.0,483.0, Akurdi,1,12,1,1
1,1,Unfurnished,Family Only,2,East,Mosaic,0,12,1,0,1 to 5 Year Old,1,0,0,0,0,30000,11000.0,427.0, Kalewadi,2,329,1,1
1,1,Semifurnished,All,5,North-East,Ceramic,1,11,1,0,1 to 5 Year Old,1,0,0,0,0,12000,5500.0,208.0, Kalewadi,1,329,1,1
3,2,Semifurnished,Family Only,3,East,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,70000,23000.0,1000.0, Balewadi,1,67,1,1
3,3,Unfurnished,All,7,East,Vitrified,1,11,1,2,Under Construction,0,1,0,0,0,50000,18000.0,1020.0, Balewadi,2,67,1,5
2,2,Unfurnished,All,3,North,Not provided,1,12,1,2,0 to 1 Year Old,1,0,0,0,0,20000,11500.0,967.0, Loni Kalbhor,2,435,1,0
2,2,Semifurnished,All,8,No Direction,Not provided,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,0,14000.0,616.0, Loni Kalbhor,1,435,1,1
1,1,Unfurnished,All,1,East,Vitrified,1,11,1,0,1 to 5 Year Old,0,0,0,0,0,10000,5500.0,322.0, Pune,2,663,1,1
1,1,Unfurnished,All,1,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,10000,6000.0,500.0, Pune,2,663,0,1
1,2,Unfurnished,All,5,East,Vinyl,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,20000,9000.0,359.0, Tilekar Nagar,2,882,1,3
1,1,Furnished,Family Only,3,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,8000.0,359.0, Tilekar Nagar,0,882,0,3
2,2,Semifurnished,Family Only,6,East,Vitrified,1,24,1,1,10+ Year Old,0,0,0,0,0,60000,22000.0,950.0, Wanwadi,1,973,1,2
2,2,Semifurnished,All,1,No Direction,Not provided,1,0,0,0,10+ Year Old,1,0,0,0,0,50000,16912.0,575.0, Wanwadi,1,973,1,2
1,1,Furnished,Family Only,6,No Direction,Ceramic,1,22,1,0,5 to 10 Year Old,1,0,0,0,0,75000,25000.0,486.0, Kalyani Nagar,0,332,1,3
2,2,Semifurnished,All,3,No Direction,Not provided,0,0,0,0,Under Construction,1,0,0,0,0,55000,22000.0,832.0, Kalyani Nagar,1,332,0,5
4,5,Unfurnished,All,5,North-West,Marble,2,11,1,1,1 to 5 Year Old,0,0,0,1,0,120000,41000.0,1987.0, Kharadi,2,378,1,1
2,2,Unfurnished,All,1,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,17000.0,654.0, Kharadi,2,378,0,1
3,3,Semifurnished,Family Only,1,No Direction,Vitrified,2,0,1,2,0 to 1 Year Old,1,0,0,0,0,3,55000.0,743.0, Baner,1,71,1,0
2,2,Furnished,All,9,South,Not provided,1,22,1,0,5 to 10 Year Old,1,0,0,0,0,3,23000.0,744.0, Baner,0,71,0,3
1,1,Semifurnished,All,1,North,Ceramic,2,11,0,0,10+ Year Old,1,0,0,0,0,20000,9000.0,360.0, Vishrantwadi,1,944,1,2
1,1,Furnished,Family Only,3,North,Not provided,1,12,1,0,1 to 5 Year Old,0,1,0,0,0,75000,22000.0,695.0, Vishrantwadi,0,944,1,1
2,2,Furnished,All,1,West,Not provided,1,0,1,2,10+ Year Old,1,0,0,0,0,150000,30000.0,960.0, Sangamvadi,0,752,1,2
2,2,Furnished,Family Only,0,East,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,30000,14500.0,473.0, Sangamvadi,0,752,1,1
1,1,Unfurnished,Family Only,1,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,13000.0,455.0, Pimpri Chinchwad,2,640,0,3
1,1,Unfurnished,All,1,No Direction,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,35000,8500.0,455.0, Pimpri Chinchwad,2,640,0,0
2,2,Unfurnished,All,1,North,Marble,1,11,1,2,1 to 5 Year Old,0,1,1,0,0,40000,15000.0,800.0, Ravet,2,702,1,1
1,1,Furnished,"Family , Bachelors (Women Only)",1,No Direction,Not provided,1,0,0,2,1 to 5 Year Old,1,0,0,0,0,75000,17000.0,475.0, Ravet,0,702,1,1
1,1,Semifurnished,All,4,East,Marble,1,0,2,2,0 to 1 Year Old,0,0,0,0,1,30000,14000.0,45.28, Punawale,1,662,1,0
2,2,Semifurnished,All,2,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,14000.0,512.0, Punawale,1,662,0,1
3,2,Unfurnished,Family Only,1,East,Marble,1,0,1,1,0 to 1 Year Old,1,0,0,0,0,40000,21000.0,1160.0, Bavdhan,2,77,1,0
1,1,Semifurnished,Family Only,0,South,Vitrified,0,24,2,0,10+ Year Old,1,0,0,0,0,3,10000.0,450.0, Bavdhan,1,77,0,2
2,2,Unfurnished,Family Only,1,North-West,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,40000,16000.0,800.0, Morwadi,2,515,1,3
3,3,Furnished,Family Only,1,North-East,Ceramic,2,11,1,2,Under Construction,1,0,0,0,0,3,40000.0,1200.0, Morwadi,0,515,0,5
1,1,Semifurnished,All,1,No Direction,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,10000,5000.0,322.0, Pune,1,663,0,0
1,1,Unfurnished,Family Only,3,North,Vitrified,0,11,1,0,10+ Year Old,1,0,0,0,0,35000,15000.0,500.0, Pune,2,663,1,2
2,2,Furnished,Bachelors (Women Only),3,East,Not provided,0,0,0,0,5 to 10 Year Old,0,1,0,1,0,60000,24000.0,734.0, Koregaon Park,0,404,1,3
3,3,Furnished,Family Only,6,North-East,Vitrified,1,0,0,2,5 to 10 Year Old,0,0,0,0,0,3,40000.0,1170.0, Koregaon Park,0,404,1,3
1,1,Furnished,All,2,North,Marble,1,12,1,1,10+ Year Old,0,0,0,1,0,75000,25000.0,450.0, Woods Society Koregaon Park,0,980,1,2
1,2,Unfurnished,All,2,No Direction,Not provided,5,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,7000.0,225.0, Woods Society Koregaon Park,2,980,1,0
2,2,Unfurnished,Family Only,9,East,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,1,0,0,40000,14000.0,870.0, Undri,2,898,1,1
2,2,Unfurnished,Family Only,3,West,Vitrified,1,36,1,1,10+ Year Old,1,0,0,0,0,50000,17500.0,763.0, Undri,2,898,1,2
2,2,Unfurnished,Family Only,2,No Direction,Not provided,0,0,0,0,10+ Year Old,1,0,0,0,0,0,17000.0,537.0, Hinjewadi,2,276,0,2
1,1,Unfurnished,All,1,West,Spartex,1,33,2,0,5 to 10 Year Old,1,0,0,0,0,4,15000.0,950.0, Hinjewadi,2,276,0,3
2,1,Unfurnished,Family Only,2,East,Not provided,1,0,3,0,1 to 5 Year Old,0,0,0,0,0,30600,15300.0,654.0, Kharadi,2,378,0,1
2,2,Semifurnished,Family Only,1,West,Ceramic,0,11,1,1,1 to 5 Year Old,1,0,0,0,0,3,22000.0,850.0, Kharadi,1,378,1,1
1,1,Unfurnished,All,6,East,Vitrified,1,11,1,1,1 to 5 Year Old,0,0,0,0,1,40000,13500.0,610.0, Wakad,2,964,1,1
1,1,Unfurnished,All,3,West,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,40000,12999.0,500.0, Wakad,2,964,1,1
1,1,Unfurnished,Family Only,3,North,Vitrified,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,5500.0,322.0, Pune,2,663,0,0
2,2,Furnished,All,7,No Direction,Not provided,1,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,24000.0,322.0, Pune,0,663,0,1
1,1,Unfurnished,All,3,No Direction,Not provided,1,0,0,0,Under Construction,1,0,0,0,0,2,8000.0,525.0, Bhosari,2,107,0,5
1,1,Semifurnished,"Family , Bachelors (Men Only)",3,East,Ceramic,0,11,0,0,5 to 10 Year Old,1,0,0,0,0,15000,5500.0,700.0, Bhosari,1,107,1,3
1,1,Unfurnished,"Family , Bachelors (Men Only)",4,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,15000,4600.0,400.0, Loni Kalbhor,2,435,0,3
1,1,Unfurnished,"Family , Bachelors (Women Only)",0,South,Marble,0,0,0,0,10+ Year Old,1,0,0,0,0,25000,10000.0,383.0, Loni Kalbhor,2,435,0,2
1,1,Furnished,"Family , Bachelors (Men Only)",1,West,Not provided,2,11,1,0,10+ Year Old,1,0,0,0,0,50000,16500.0,600.0, Right Bhusari Colony,0,704,0,2
2,2,Semifurnished,Family Only,1,South-East,Vitrified,1,0,1,1,1 to 5 Year Old,1,0,0,0,0,3,22000.0,740.0, Right Bhusari Colony,1,704,1,1
1,1,Unfurnished,All,5,No Direction,Ceramic,1,11,0,0,5 to 10 Year Old,1,0,0,0,0,25000,13000.0,0.0, Kashid park,2,354,1,3
1,2,Unfurnished,All,1,No Direction,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,20000,7000.0,0.0, Kashid park,2,354,0,0
2,2,Unfurnished,All,2,North-West,Ceramic,1,11,1,2,0 to 1 Year Old,1,0,0,0,0,50000,16999.0,739.0, Wakad,2,964,1,0
3,3,Semifurnished,All,9,East,Ceramic,1,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,21000.0,1000.0, Wakad,1,964,1,1
3,3,Semifurnished,All,3,North,Marble,2,24,1,1,10+ Year Old,1,0,0,0,0,170000,55000.0,1600.0, Koregaon Park,1,404,1,2
3,3,Unfurnished,"Family , Bachelors (Men Only)",2,No Direction,Vitrified,1,12,2,0,5 to 10 Year Old,1,0,0,0,0,3,25000.0,1400.0, Koregaon Park,2,404,0,3
2,2,Unfurnished,Family Only,3,North-West,Vitrified,1,0,1,0,5 to 10 Year Old,1,0,0,0,0,35000,11500.0,800.0, Sector-29 Ravet,2,781,0,3
1,1,Furnished,"Family , Bachelors (Women Only)",6,East,Spartex,1,24,1,2,1 to 5 Year Old,1,0,0,0,0,60000,17000.0,670.0, Sector-29 Ravet,0,781,1,1
1,1,Unfurnished,Family Only,2,North,Vitrified,1,11,1,1,1 to 5 Year Old,1,0,0,0,0,50000,15000.0,500.0, Laxmi Nagar,2,424,1,1
1,1,Furnished,"Family , Bachelors (Women Only)",1,South-West,Mosaic,1,11,1,0,10+ Year Old,1,0,0,0,0,15000,9000.0,500.0, Laxmi Nagar,0,424,1,2
2,2,Unfurnished,Family Only,9,No Direction,Not provided,1,0,0,0,5 to 10 Year Old,1,0,0,0,0,82000,20500.0,1000.0, Wanowrie,2,972,0,3
2,2,Semifurnished,All,7,East,Vitrified,1,11,1,1,0 to 1 Year Old,1,0,0,0,0,35000,14000.0,780.0, Wanowrie,1,972,1,0
2,2,Furnished,All,1,East,Vitrified,1,11,1,1,5 to 10 Year Old,1,0,0,0,0,50000,20000.0,1110.0, Bavdhan,0,77,1,3
2,2,Semifurnished,All,4,East,Vitrified,1,11,1,2,0 to 1 Year Old,0,0,0,0,0,3,14000.0,689.0, Bavdhan,1,77,1,0
2,2,Unfurnished,Family Only,4,West,Vitrified,1,11,1,0,10+ Year Old,1,0,0,0,0,25000,9500.0,367.0, Mahadeonagar,2,451,1,2
2,2,Furnished,Family Only,8,East,Vitrified,1,12,2,2,5 to 10 Year Old,1,0,0,0,0,60000,19999.0,786.0, Mahadeonagar,0,451,1,3
1,1,Semifurnished,Family Only,4,North-West,Not provided,0,12,1,0,1 to 5 Year Old,1,0,0,0,0,0,8000.0,650.0, Wagholi,1,963,1,1
2,1,Unfurnished,Family Only,3,No Direction,Vitrified,1,11,1,2,1 to 5 Year Old,0,0,0,0,0,15000,8500.0,548.0, Wagholi,2,963,1,1
1,1,Semifurnished,All,1,East,Vitrified,1,11,1,2,1 to 5 Year Old,1,0,0,0,0,15000,9000.0,600.0, Hinjewadi Phase 2,1,278,1,1
1,1,Furnished,All,2,East,Marble,1,0,0,1,0 to 1 Year Old,0,0,0,0,0,2,5000.0,210.0, Hinjewadi Phase 2,0,278,1,0
2,2,Unfurnished,All,2,North-East,Not provided,1,0,0,2,0 to 1 Year Old,1,0,0,0,0,20000,13000.0,459.0, Lohegaon,2,429,1,0
1,1,Unfurnished,All,0,East,Cement,2,11,1,0,1 to 5 Year Old,1,0,0,0,0,20000,8000.0,459.0, Lohegaon,2,429,0,1
1,1,Unfurnished,All,1,South,Not provided,1,0,0,0,0 to 1 Year Old,1,0,0,0,0,12000,5500.0,500.0, Pune,2,663,1,0
3,3,Semifurnished,All,1,East,Vitrified,2,12,1,2,0 to 1 Year Old,0,0,0,0,0,75000,29500.0,1550.0, Pune,1,663,1,0
2,2,Unfurnished,All,1,West,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,60000,21000.0,578.0, Wakad,2,964,0,3
3,4,Unfurnished,All,0,East,Vitrified,6,36,0,0,1 to 5 Year Old,0,0,0,0,0,150000,55000.0,578.0, Wakad,2,964,1,1
2,1,Semifurnished,All,2,East,Marble,1,11,1,2,5 to 10 Year Old,0,1,0,0,0,60000,20000.0,800.0, Keshav Nagar,1,367,1,3
2,2,Unfurnished,Family Only,1,No Direction,Not provided,1,11,1,0,5 to 10 Year Old,1,0,0,0,0,60000,18000.0,498.0, Keshav Nagar,2,367,1,3
1,1,Unfurnished,All,0,South-East,Not provided,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,20000,10000.0,501.0, Pune,2,663,0,0
2,2,Semifurnished,Family Only,4,East,Ceramic,1,0,1,2,5 to 10 Year Old,1,0,0,0,0,50000,18000.0,800.0, Pune,1,663,1,3
1,1,Semifurnished,Family Only,1,No Direction,Not provided,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,40000,14000.0,520.0, Sector-29 Ravet,1,781,0,3
1,1,Furnished,"Family , Bachelors (Women Only)",3,North,Not provided,1,11,1,0,10+ Year Old,1,0,0,0,0,50000,17000.0,500.0, Sector-29 Ravet,0,781,0,2
3,2,Semifurnished,Family Only,5,East,Vitrified,1,1,3,2,5 to 10 Year Old,0,0,0,0,1,120000,37000.0,1200.0, Baner,1,71,1,3
1,1,Semifurnished,All,0,North-West,Granite,3,11,1,0,1 to 5 Year Old,0,1,0,0,0,20000,8500.0,743.0, Baner,1,71,1,1
1,1,Semifurnished,All,0,No Direction,Ceramic,0,0,0,0,10+ Year Old,1,0,0,0,0,2,6000.0,322.0, Pune,1,663,0,2
1,1,Furnished,All,4,North-West,Vitrified,0,36,0,0,10+ Year Old,1,0,0,0,0,20000,6500.0,322.0, Pune,0,663,0,2
1,1,Unfurnished,Family Only,2,No Direction,Vitrified,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,25000,11000.0,650.0, Pimpri Chinchwad,2,640,1,3
1,1,Semifurnished,Family Only,0,North,Concrete,2,12,0,0,5 to 10 Year Old,1,0,0,0,0,0,12000.0,455.0, Pimpri Chinchwad,1,640,1,3
2,2,Furnished,Family Only,2,No Direction,Vitrified,1,0,1,1,5 to 10 Year Old,1,0,0,0,0,75000,25000.0,1200.0, Wanowrie,0,972,1,3
2,2,Semifurnished,All,1,North,Ceramic,1,11,1,0,0 to 1 Year Old,1,0,0,0,0,2,18000.0,890.0, Wanowrie,1,972,1,0
